"","SiteName","Buffer","Imperv","Connectdness","Structure","Traffic","NDSI","Biophony","Anthrophony"
"1","Braod Meadow Brook","Buffer 500 (m)",4.33295063145809,32.0022962112514,228.605051664753,25.9747416762342,0.184776657923871,1.30804748964849,0.744729995158985
"2","Braod Meadow Brook","Buffer 1000 (m)",40.1634697967363,18.0698539937017,145.998854852562,22.9928428285142,0.184776657923871,1.30804748964849,0.744729995158985
"3","Braod Meadow Brook","Buffer 1500 (m)",65.4026007139215,12.3262366139725,115.578658847527,23.5313615502295,0.184776657923871,1.30804748964849,0.744729995158985
"4","Braod Meadow Brook","Buffer 2000 (m)",67.5184840234991,9.76995271528872,104.013397334862,24.717294741367,0.184776657923871,1.30804748964849,0.744729995158985
"5","Braod Meadow Brook","Buffer 2500 (m)",72.1408534628959,7.73534399779988,88.6026951459871,22.6601274235688,0.184776657923871,1.30804748964849,0.744729995158985
"6","Braod Meadow Brook","Buffer 3000 (m)",70.4151676271132,7.2646693622847,86.1951988283613,22.0477888503295,0.184776657923871,1.30804748964849,0.744729995158985
"7","Burncoat Pond","Buffer 500 (m)",0,61.9519450800915,201.62471395881,3.1533180778032,0.836058052432813,1.81978296557079,0.17612897202994
"8","Burncoat Pond","Buffer 1000 (m)",2.9371051120046,55.0878805284319,184.238655944859,5.83170591614015,0.836058052432813,1.81978296557079,0.17612897202994
"9","Burncoat Pond","Buffer 1500 (m)",8.17141766352762,51.2050139984729,174.761262407737,8.08920844998727,0.836058052432813,1.81978296557079,0.17612897202994
"10","Burncoat Pond","Buffer 2000 (m)",12.6619667907243,48.4076724878328,166.325508159175,8.53163469796736,0.836058052432813,1.81978296557079,0.17612897202994
"11","Burncoat Pond","Buffer 2500 (m)",14.2245000917263,46.1230966795084,158.643643368189,8.03049899101082,0.836058052432813,1.81978296557079,0.17612897202994
"12","Burncoat Pond","Buffer 3000 (m)",16.1382382892057,45.8389447556008,158.420506619145,7.26403385947047,0.836058052432813,1.81978296557079,0.17612897202994
"13","Cooks Canyon","Buffer 500 (m)",14.5296127562642,35.7380410022779,191.489749430524,12.1890660592255,0.666334060650856,1.72652745889234,0.3619954393059
"14","Cooks Canyon","Buffer 1000 (m)",26.1939828080229,30.9220630372493,147.68223495702,9.70085959885387,0.666334060650856,1.72652745889234,0.3619954393059
"15","Cooks Canyon","Buffer 1500 (m)",25.1942217131221,33.7936871579483,145.38335242459,8.46722667684867,0.666334060650856,1.72652745889234,0.3619954393059
"16","Cooks Canyon","Buffer 2000 (m)",19.5029361214552,40.0972500716127,153.277356058436,7.39250930965339,0.666334060650856,1.72652745889234,0.3619954393059
"17","Cooks Canyon","Buffer 2500 (m)",15.1985061632223,46.7158502497365,161.908261925491,6.39096366219127,0.666334060650856,1.72652745889234,0.3619954393059
"18","Cooks Canyon","Buffer 3000 (m)",13.9856364852384,51.4542819835027,165.256791617567,5.57931781266919,0.666334060650856,1.72652745889234,0.3619954393059
"19","Eagle Lake","Buffer 500 (m)",2.26666666666667,69.9310344827586,201.404597701149,7.8632183908046,0.54065428922381,1.64804171204875,0.443051401237246
"20","Eagle Lake","Buffer 1000 (m)",13.7335243553009,58.041547277937,173.026074498567,7.59684813753582,0.54065428922381,1.64804171204875,0.443051401237246
"21","Eagle Lake","Buffer 1500 (m)",17.3961807765754,53.0290260980267,165.996308084023,7.91750477402928,0.54065428922381,1.64804171204875,0.443051401237246
"22","Eagle Lake","Buffer 2000 (m)",17.9266370540192,50.9976357644362,168.70704972059,8.25712852844247,0.54065428922381,1.64804171204875,0.443051401237246
"23","Eagle Lake","Buffer 2500 (m)",18.2227466434496,48.1490629152729,162.067955826422,7.9967007285891,0.54065428922381,1.64804171204875,0.443051401237246
"24","Eagle Lake","Buffer 3000 (m)",18.3270632419873,46.9001877844616,158.561889302651,7.76240491422388,0.54065428922381,1.64804171204875,0.443051401237246
"25","Flat Rocks","Buffer 500 (m)",0.669336384439359,82.9210526315789,236.021739130435,6.87757437070938,0.55093336092171,1.61812672384315,0.476895574038951
"26","Flat Rocks","Buffer 1000 (m)",8.10358680057389,70.5302725968436,214.745767575323,9.58622668579627,0.55093336092171,1.61812672384315,0.476895574038951
"27","Flat Rocks","Buffer 1500 (m)",19.1067565848072,57.8195699198371,185.391016668787,11.2667005980405,0.55093336092171,1.61812672384315,0.476895574038951
"28","Flat Rocks","Buffer 2000 (m)",25.6223861357777,51.0235605843598,168.515110283586,12.0007877399026,0.55093336092171,1.61812672384315,0.476895574038951
"29","Flat Rocks","Buffer 2500 (m)",28.4824786716815,49.0484817906614,165.100220163288,12.4522979543161,0.55093336092171,1.61812672384315,0.476895574038951
"30","Flat Rocks","Buffer 3000 (m)",32.3694158075601,47.7075855924653,158.582569683085,11.6176657757414,0.55093336092171,1.61812672384315,0.476895574038951
"31","Lake Wampanoag","Buffer 500 (m)",0,95.5257731958763,238.499427262314,5.41008018327606,0.636924459434306,1.64479624731759,0.349479925590228
"32","Lake Wampanoag","Buffer 1000 (m)",4.2180881511162,80.565540927304,206.516886090441,8.13995420721236,0.636924459434306,1.64479624731759,0.349479925590228
"33","Lake Wampanoag","Buffer 1500 (m)",9.28023936847466,72.0271199388846,189.847338935574,8.89279348102878,0.636924459434306,1.64479624731759,0.349479925590228
"34","Lake Wampanoag","Buffer 2000 (m)",9.3518293119496,71.7423927829885,195.851650318608,9.77683110188301,0.636924459434306,1.64479624731759,0.349479925590228
"35","Lake Wampanoag","Buffer 2500 (m)",11.1197525206233,70.6051787351054,193.509211732356,9.65219981668194,0.636924459434306,1.64479624731759,0.349479925590228
"36","Lake Wampanoag","Buffer 3000 (m)",10.7811942959002,70.2531512605042,191.784027247263,9.61347720906545,0.636924459434306,1.64479624731759,0.349479925590228
"37","Leadmine Mountain","Buffer 500 (m)",0,117.251724137931,250.994252873563,5.24022988505747,0.469039819796778,1.49892628123074,0.514198027833928
"38","Leadmine Mountain","Buffer 1000 (m)",4.78643000286287,104.493844832522,231.772115659891,9.39622101345548,0.469039819796778,1.49892628123074,0.514198027833928
"39","Leadmine Mountain","Buffer 1500 (m)",9.7914227538814,91.1710358869941,214.305166709086,11.2652074319165,0.469039819796778,1.49892628123074,0.514198027833928
"40","Leadmine Mountain","Buffer 2000 (m)",11.6554712116872,84.2620309366944,207.140002864509,11.5675307934689,0.469039819796778,1.49892628123074,0.514198027833928
"41","Leadmine Mountain","Buffer 2500 (m)",11.8198231223938,81.281262887779,203.919488612931,10.6843238784768,0.469039819796778,1.49892628123074,0.514198027833928
"42","Leadmine Mountain","Buffer 3000 (m)",11.8988764044944,79.0132730687207,201.839386319509,9.49896552821721,0.469039819796778,1.49892628123074,0.514198027833928
"43","Lincoln Woods","Buffer 500 (m)",48.4539170506912,4.78341013824885,109.082949308756,16.8559907834101,0.182334592623249,1.11293548450602,0.677059157662768
"44","Lincoln Woods","Buffer 1000 (m)",72.3804752361867,3.67506441454337,80.4589178356713,14.1228170626968,0.182334592623249,1.11293548450602,0.677059157662768
"45","Lincoln Woods","Buffer 1500 (m)",77.6087565228459,3.99287259768359,70.0449280896016,12.6960672012218,0.182334592623249,1.11293548450602,0.677059157662768
"46","Lincoln Woods","Buffer 2000 (m)",76.7568961811278,7.06147452891022,74.104248764061,11.7312459697643,0.182334592623249,1.11293548450602,0.677059157662768
"47","Lincoln Woods","Buffer 2500 (m)",68.2845882406856,12.865771504514,88.0316667430457,12.2756060675496,0.182334592623249,1.11293548450602,0.677059157662768
"48","Lincoln Woods","Buffer 3000 (m)",63.9159425825138,18.0382889334479,98.3604825105828,12.7540978388873,0.182334592623249,1.11293548450602,0.677059157662768
"49","Pierpoint Meadow","Buffer 500 (m)",6.88558352402746,38.0102974828375,125.33180778032,7.49885583524027,0.785220984185793,1.87074002187112,0.255437597538495
"50","Pierpoint Meadow","Buffer 1000 (m)",11.7247207103982,38.054712116872,132.373818390146,6.4763678029218,0.785220984185793,1.87074002187112,0.255437597538495
"51","Pierpoint Meadow","Buffer 1500 (m)",10.4403412708519,45.3030688908697,161.523112186426,6.04737043168216,0.785220984185793,1.87074002187112,0.255437597538495
"52","Pierpoint Meadow","Buffer 2000 (m)",13.3452722063037,46.9292263610315,171.00329512894,5.59563037249284,0.785220984185793,1.87074002187112,0.255437597538495
"53","Pierpoint Meadow","Buffer 2500 (m)",16.005225043542,43.1199926666056,160.570583921533,5.48349986249885,0.785220984185793,1.87074002187112,0.255437597538495
"54","Pierpoint Meadow","Buffer 3000 (m)",16.021934292627,39.4694065962053,153.458359862473,6.38813192410544,0.785220984185793,1.87074002187112,0.255437597538495
"55","Rutland Brook","Buffer 500 (m)",0,140.117983963345,245.304696449026,0.800687285223368,0.789603079948318,2.03296088152041,0.245852722559807
"56","Rutland Brook","Buffer 1000 (m)",1.44317205840252,128.250787288863,228.549957056971,1.44059547666762,0.789603079948318,2.03296088152041,0.245852722559807
"57","Rutland Brook","Buffer 1500 (m)",2.28282185152171,124.990704189482,226.349929963071,1.88883229339106,0.789603079948318,2.03296088152041,0.245852722559807
"58","Rutland Brook","Buffer 2000 (m)",2.23267468499427,121.338130011455,225.038659793814,2.26947308132875,0.789603079948318,2.03296088152041,0.245852722559807
"59","Rutland Brook","Buffer 2500 (m)",2.68507148093842,114.901209677419,217.090679985337,2.48318365102639,0.789603079948318,2.03296088152041,0.245852722559807
"60","Rutland Brook","Buffer 3000 (m)",3.47688928503215,110.101674412682,211.39928057554,2.62125167122939,0.789603079948318,2.03296088152041,0.245852722559807
"61","Wachusett Meadow","Buffer 500 (m)",1.20022883295195,131.630434782609,242.776887871854,0,0.782866316033687,1.91686123366973,0.248051465995917
"62","Wachusett Meadow","Buffer 1000 (m)",2.18036072144289,119.68680217578,221.104780990553,0.14715144574864,0.782866316033687,1.91686123366973,0.248051465995917
"63","Wachusett Meadow","Buffer 1500 (m)",2.76266870384517,113.466004583652,217.396613190731,0.723453017570665,0.782866316033687,1.91686123366973,0.248051465995917
"64","Wachusett Meadow","Buffer 2000 (m)",5.1948703252615,106.424344461957,211.228542771171,1.51776758847972,0.782866316033687,1.91686123366973,0.248051465995917
"65","Wachusett Meadow","Buffer 2500 (m)",5.82592354936291,102.703776698139,209.655834631955,2.29429828581905,0.782866316033687,1.91686123366973,0.248051465995917
"66","Wachusett Meadow","Buffer 3000 (m)",6.64264350260914,99.0019409443808,206.951253659157,2.71207203767341,0.782866316033687,1.91686123366973,0.248051465995917
